Postcode,lat,long
HR1 1AA,52.06074,-2.71002
HR1 1AB,52.07538,-2.71152
HR1 1AD,52.06854,-2.70374
HR1 1AE,52.07606,-2.71190
HR1 1AF,52.07627,-2.71049
HR1 1AG,52.06910,-2.69851
HR1 1AH,52.07130,-2.70557
HR1 1AJ,52.07113,-2.70580
HR1 1AL,52.07126,-2.70472
HR1 1AN,52.07128,-2.70265
HR1 1AP,52.07046,-2.70624
HR1 1AQ,52.06598,-2.69693
HR1 1AR,52.07051,-2.70545
HR1 1AS,52.06943,-2.70597
HR1 1AT,52.05327,-2.67813
HR1 1AU,52.05373,-2.67787
HR1 1AW,52.07006,-2.70611
HR1 1AX,52.05305,-2.67664
HR1 1AY,52.05252,-2.67706
HR1 1AZ,52.05197,-2.67728
HR1 1BA,52.06144,-2.71011
HR1 1BB,52.06157,-2.71040
HR1 1BD,52.06048,-2.69625
HR1 1BE,52.06118,-2.70595
HR1 1BG,52.06198,-2.70659
HR1 1BH,52.06218,-2.70551
HR1 1BJ,52.06304,-2.70573
HR1 1BL,52.06198,-2.70357
HR1 1BN,52.06296,-2.70469
HR1 1BP,52.06403,-2.70245
HR1 1BQ,52.06116,-2.70484
HR1 1BS,52.06436,-2.70451
HR1 1BT,52.06490,-2.70539
HR1 1BU,52.06655,-2.70623
HR1 1BW,52.06345,-2.70349
HR1 1BX,52.06627,-2.70763
HR1 1BY,52.06484,-2.70860
HR1 1BZ,52.06428,-2.70812
HR1 1DA,52.06216,-2.70879
HR1 1DB,52.06388,-2.71217
HR1 1DD,52.06384,-2.71114
HR1 1DE,52.06493,-2.70180
HR1 1DF,52.06393,-2.69996
HR1 1DG,52.06582,-2.70199
HR1 1DH,52.06444,-2.70252
HR1 1DJ,52.06564,-2.70377
HR1 1DL,52.06588,-2.70401
HR1 1DN,52.05951,-2.71009
HR1 1DP,52.06723,-2.70372
HR1 1DQ,52.06512,-2.70315
HR1 1DR,52.06707,-2.70309
HR1 1DS,52.06719,-2.70198
HR1 1DT,52.06680,-2.70409
HR1 1DU,52.06291,-2.70876
HR1 1DW,52.06794,-2.70748
HR1 1DX,52.06538,-2.70149
HR1 1DY,52.06796,-2.70456
HR1 1DZ,52.06261,-2.70941
HR1 1EA,52.07559,-2.71679
HR1 1EB,52.06802,-2.70710
HR1 1ED,52.06797,-2.70839
HR1 1EE,52.06586,-2.71029
HR1 1EF,52.06553,-2.70963
HR1 1EG,52.06358,-2.71053
HR1 1EH,52.06360,-2.70946
HR1 1EJ,52.06401,-2.70743
HR1 1EL,52.06310,-2.70939
HR1 1EN,52.06276,-2.71067
HR1 1EP,52.06280,-2.70774
HR1 1EQ,52.06119,-2.70678
HR1 1ER,52.06303,-2.70837
HR1 1ES,52.06473,-2.70615
HR1 1ET,52.06256,-2.70842
HR1 1EU,52.06981,-2.70966
HR1 1EW,52.06309,-2.70701
HR1 1EX,52.07223,-2.71231
HR1 1EY,52.06692,-2.70583
HR1 1EZ,52.06515,-2.71378
HR1 1FA,52.07786,-2.71348
HR1 1FB,52.05562,-2.67915
HR1 1FD,52.05552,-2.67985
HR1 1FE,52.05508,-2.67938
HR1 1FF,52.05487,-2.67911
HR1 1FG,52.05660,-2.67964
HR1 1FH,52.05692,-2.68020
HR1 1FJ,52.05952,-2.68150
HR1 1FL,52.07557,-2.72127
HR1 1FN,52.06022,-2.70749
HR1 1FR,52.07308,-2.70446
HR1 1GA,52.06093,-2.69917
HR1 1GB,52.07559,-2.71132
HR1 1GD,52.07524,-2.71082
HR1 1GE,52.07472,-2.71081
HR1 1GF,52.07706,-2.71126
HR1 1GG,52.07721,-2.70977
HR1 1GH,52.07617,-2.70935
HR1 1GJ,52.07547,-2.71317
HR1 1GL,52.07624,-2.71409
HR1 1GN,52.07615,-2.71148
HR1 1GP,52.07659,-2.71194
HR1 1GQ,52.07645,-2.71256
HR1 1GR,52.07579,-2.71289
HR1 1GS,52.07627,-2.70995
HR1 1GT,52.07621,-2.71251
HR1 1GW,52.06294,-2.69928
HR1 1GX,52.07696,-2.71852
HR1 1GY,52.06717,-2.71485
HR1 1GZ,52.06318,-2.69846
HR1 1HA,52.06536,-2.71285
HR1 1HB,52.06662,-2.71378
HR1 1HD,52.06812,-2.71431
