Postcode,lat,long
TR1 1AA,50.25528,-5.04610
TR1 1AB,50.27384,-5.03678
TR1 1AD,50.26407,-5.04752
TR1 1AE,50.27264,-5.03496
TR1 1AF,50.27100,-5.03433
TR1 1AG,50.26751,-5.03286
TR1 1AH,50.26900,-5.03459
TR1 1AJ,50.26929,-5.03396
TR1 1AL,50.25896,-5.04345
TR1 1AN,50.26724,-5.03324
TR1 1AP,50.26611,-5.03381
TR1 1AQ,50.26543,-5.03265
TR1 1AR,50.26829,-5.03283
TR1 1AT,50.26771,-5.03157
TR1 1AU,50.26596,-5.03445
TR1 1AW,50.26573,-5.03358
TR1 1AX,50.25826,-5.04462
TR1 1AY,50.27308,-5.04600
TR1 1AZ,50.25824,-5.04379
TR1 1BA,50.26799,-5.04749
TR1 1BB,50.26799,-5.04698
TR1 1BD,50.25528,-5.04610
TR1 1BE,50.26927,-5.04620
TR1 1BG,50.27094,-5.04427
TR1 1BH,50.27040,-5.04635
TR1 1BJ,50.26922,-5.04900
TR1 1BL,50.27096,-5.04617
TR1 1BN,50.26978,-5.04734
TR1 1BP,50.27103,-5.04743
TR1 1BQ,50.27074,-5.04525
TR1 1BS,50.27050,-5.04772
TR1 1BT,50.26970,-5.04944
TR1 1BU,50.27144,-5.04727
TR1 1BW,50.27153,-5.04527
TR1 1BX,50.27030,-5.04701
TR1 1BY,50.27052,-5.04842
TR1 1BZ,50.26992,-5.05025
TR1 1DA,50.26888,-5.04997
TR1 1DB,50.26839,-5.05102
TR1 1DD,50.26790,-5.05096
TR1 1DE,50.26733,-5.05146
TR1 1DF,50.26622,-5.05191
TR1 1DG,50.26653,-5.05239
TR1 1DH,50.26102,-5.04574
TR1 1DJ,50.25089,-5.04525
TR1 1DL,50.26808,-5.04893
TR1 1DN,50.26752,-5.05064
TR1 1DP,50.26561,-5.05416
TR1 1DQ,50.26534,-5.05232
TR1 1DR,50.26693,-5.05174
TR1 1DS,50.26691,-5.05040
TR1 1DT,50.26573,-5.05295
TR1 1DU,50.26547,-5.05477
TR1 1DW,50.26631,-5.05341
TR1 1DX,50.26214,-5.05186
TR1 1DY,50.26725,-5.05121
TR1 1DZ,50.26280,-5.04904
TR1 1EA,50.26547,-5.05477
TR1 1EB,50.26561,-5.05416
TR1 1ED,50.26489,-5.04768
TR1 1EE,50.26464,-5.04751
TR1 1EF,50.26446,-5.04857
TR1 1EG,50.26736,-5.05196
TR1 1EH,50.26510,-5.04935
TR1 1EJ,50.26521,-5.04908
TR1 1EL,50.26550,-5.04932
TR1 1EN,50.26490,-5.04841
TR1 1EP,50.26478,-5.05158
TR1 1EQ,50.26489,-5.04954
TR1 1ER,50.26415,-5.04842
TR1 1ES,50.26517,-5.04809
TR1 1ET,50.26499,-5.05071
TR1 1EU,50.26492,-5.05034
TR1 1EW,50.26499,-5.04803
TR1 1EX,50.26473,-5.04983
TR1 1EY,50.26514,-5.05027
TR1 1EZ,50.26529,-5.04974
TR1 1FA,50.26748,-5.03635
TR1 1FB,50.27338,-5.03552
