Postcode,lat,long
M1 1AA,53.48736,-2.22719
M1 1AD,53.48378,-2.24486
M1 1AE,53.48347,-2.23118
M1 1AF,53.48054,-2.23715
M1 1AG,53.48328,-2.23145
M1 1AH,53.48370,-2.23329
M1 1AJ,53.48299,-2.23226
M1 1AL,53.48318,-2.23047
M1 1AN,53.48192,-2.23515
M1 1AP,53.47671,-2.22445
M1 1AQ,53.48318,-2.23047
M1 1AR,53.48355,-2.23136
M1 1AT,53.47671,-2.22445
M1 1AU,53.48375,-2.23324
M1 1BA,53.48241,-2.23518
M1 1BB,53.48316,-2.23253
M1 1BE,53.48270,-2.23294
M1 1BX,53.48192,-2.23516
M1 1BY,53.48192,-2.23516
M1 1BZ,53.48352,-2.24570
M1 1DB,53.48258,-2.23328
M1 1DD,53.48299,-2.23353
M1 1DE,53.48281,-2.23321
M1 1DF,53.48335,-2.23384
M1 1DG,53.48298,-2.23503
M1 1DH,53.48299,-2.23353
M1 1DL,53.48298,-2.23503
M1 1DN,53.48287,-2.23393
M1 1DQ,53.48208,-2.23503
M1 1DR,53.48281,-2.23386
M1 1DT,53.48206,-2.23382
M1 1DU,53.48218,-2.23400
M1 1DW,53.48226,-2.23390
M1 1DX,53.48208,-2.23503
M1 1DY,53.48218,-2.23413
M1 1DZ,53.48217,-2.23401
M1 1EA,53.48202,-2.23427
M1 1EB,53.48358,-2.23162
M1 1ED,53.48215,-2.23222
M1 1EE,53.48309,-2.23095
M1 1EF,53.48338,-2.23110
M1 1EG,53.48365,-2.23156
M1 1EH,53.48370,-2.23261
M1 1EJ,53.48416,-2.23313
M1 1EL,53.48218,-2.23271
M1 1EN,53.48311,-2.23181
M1 1EP,53.48301,-2.23178
M1 1ER,53.48301,-2.23178
M1 1ES,53.48209,-2.23352
M1 1ET,53.48246,-2.23256
M1 1EU,53.48288,-2.23113
M1 1EW,53.48288,-2.23113
M1 1EX,53.48293,-2.23193
M1 1EY,53.48165,-2.23363
M1 1EZ,53.48174,-2.23464
M1 1FA,53.48119,-2.23502
M1 1FB,53.48216,-2.23327
M1 1FF,53.48209,-2.23202
M1 1FH,53.48348,-2.23116
M1 1FJ,53.48374,-2.23190
M1 1FL,53.48368,-2.23253
M1 1FN,53.48321,-2.23315
M1 1FP,53.48299,-2.23353
M1 1FR,53.48214,-2.23320
M1 1FS,53.48209,-2.23352
M1 1FT,53.48186,-2.23323
M1 1FY,53.48152,-2.23400
M1 1FZ,53.48136,-2.23388
M1 1HA,53.48140,-2.23471
M1 1HE,53.48126,-2.23411
M1 1HF,53.48107,-2.23433
M1 1HH,53.48141,-2.23388
M1 1HJ,53.48119,-2.23502
M1 1HL,53.48102,-2.23441
M1 1HN,53.48029,-2.23502
M1 1HP,53.48139,-2.23469
M1 1HR,53.48202,-2.23341
M1 1HW,53.48100,-2.23446
M1 1JA,53.48236,-2.23458
M1 1JB,53.48244,-2.23449
M1 1JD,53.48208,-2.23503
M1 1JE,53.48257,-2.23490
M1 1JF,53.48285,-2.23459
M1 1JG,53.48232,-2.23632
M1 1JH,53.48209,-2.23352
M1 1JJ,53.48299,-2.23442
M1 1JL,53.48309,-2.23449
M1 1JN,53.48260,-2.23527
M1 1JP,53.48208,-2.23654
M1 1JQ,53.48189,-2.23605
M1 1JR,53.48287,-2.23566
M1 1JS,53.48208,-2.23654
M1 1JT,53.48222,-2.23565
M1 1JU,53.48199,-2.23566
M1 1JW,53.48226,-2.23551
M1 1LA,53.48208,-2.23654
M1 1LB,53.48208,-2.23654
M1 1LD,53.48208,-2.23654
M1 1LG,53.48180,-2.23691
M1 1LN,53.48153,-2.23492
M1 1LP,53.48118,-2.23804
M1 1LQ,53.48138,-2.23573
M1 1LR,53.48147,-2.23590
M1 1LS,53.48165,-2.23706
M1 1LT,53.48166,-2.23714
M1 1LU,53.48151,-2.23641
M1 1LW,53.48247,-2.23413
M1 1LX,53.48263,-2.24016
M1 1LY,53.48180,-2.23729
M1 1LZ,53.48181,-2.23780
M1 1NA,53.48118,-2.23955
M1 1NB,53.48138,-2.23573
M1 1ND,53.48118,-2.23804
M1 1NL,53.48208,-2.23955
M1 1NN,53.48262,-2.24017
M1 1NP,53.48297,-2.24106
M1 1NQ,53.48297,-2.24257
M1 1NS,53.48262,-2.23220
M1 1NW,53.48147,-2.23590
M1 1PA,53.48208,-2.23955
M1 1PB,53.48204,-2.23990
M1 1PD,53.48221,-2.24061
M1 1PE,53.48207,-2.24106
M1 1PF,53.48297,-2.24257
M1 1PH,53.48296,-2.24558
M1 1PJ,53.48207,-2.24106
M1 1PL,53.48292,-2.24281
M1 1PN,53.48231,-2.24098
M1 1PP,53.48297,-2.24257
M1 1PS,53.48296,-2.24558
M1 1PT,53.48303,-2.24459
M1 1PU,53.48369,-2.24547
M1 1PW,53.48249,-2.24239
M1 1PX,53.48327,-2.24594
M1 1QA,53.48207,-2.24256
M1 1QB,53.48207,-2.24106
M1 1RG,53.48044,-2.23630
M1 1RN,53.48033,-2.23644
M1 1SF,53.47938,-2.23652
M1 1TE,53.48138,-2.23573
M1 1WA,53.48161,-2.23867
M1 1WB,53.48118,-2.23653
M1 1WD,53.48244,-2.23449
M1 1WL,53.48208,-2.23955
M1 1WN,53.48262,-2.24017
