Postcode,lat,long
PH1 0AA,56.42475,-3.49049
PH1 0AB,56.42442,-3.49054
PH1 0AD,56.42386,-3.48927
PH1 0AE,56.42384,-3.49078
PH1 0AF,56.42375,-3.49152
PH1 0AG,56.42461,-3.48859
PH1 0AH,56.42393,-3.49263
PH1 0AJ,56.42278,-3.49223
PH1 0AL,56.42316,-3.48490
PH1 0AN,56.42456,-3.48418
PH1 0AP,56.42422,-3.48489
PH1 0AQ,56.42358,-3.48605
PH1 0AR,56.42443,-3.48618
PH1 0AS,56.42310,-3.48545
PH1 0AT,56.42570,-3.48464
PH1 0AU,56.42220,-3.48498
PH1 0AW,56.42365,-3.49272
PH1 0AX,56.42288,-3.49476
PH1 0AY,56.42448,-3.48552
PH1 0AZ,56.42346,-3.49321
PH1 0BA,56.42349,-3.49377
PH1 0BB,56.42331,-3.49418
PH1 0BD,56.42301,-3.49430
PH1 0BE,56.42133,-3.49522
PH1 0BF,56.42206,-3.49421
PH1 0BG,56.42199,-3.49384
PH1 0BL,56.42223,-3.49253
PH1 0BN,56.42311,-3.49341
PH1 0BP,56.42079,-3.49397
PH1 0BQ,56.42132,-3.49428
PH1 0BT,56.42531,-3.48601
PH1 0BU,56.41993,-3.49448
PH1 1AA,56.40307,-3.44740
PH1 1AB,56.37510,-3.60085
PH1 1AD,56.39747,-3.53716
PH1 1AE,56.37517,-3.59878
PH1 1AF,56.37411,-3.59715
PH1 1BA,56.39456,-3.45242
PH1 1BB,56.39398,-3.45379
PH1 1BD,56.39382,-3.45516
PH1 1BE,56.39044,-3.45262
PH1 1BG,56.38770,-3.45640
PH1 1BH,56.39290,-3.45220
PH1 1BJ,56.39289,-3.45395
PH1 1BL,56.39244,-3.45401
PH1 1BN,56.39139,-3.45306
PH1 1BP,56.39050,-3.45620
PH1 1BQ,56.39242,-3.45480
PH1 1BS,56.39139,-3.45476
PH1 1BT,56.39134,-3.45569
PH1 1BU,56.38988,-3.45918
PH1 1BW,56.39065,-3.45399
PH1 1BX,56.38960,-3.45563
PH1 1BY,56.38997,-3.45367
PH1 1BZ,56.38908,-3.45455
PH1 1DA,56.38852,-3.45548
PH1 1DB,56.38897,-3.45627
PH1 1DD,56.38920,-3.45863
PH1 1DE,56.38857,-3.46029
PH1 1DF,56.38962,-3.46203
PH1 1DG,56.38798,-3.45849
PH1 1DH,56.38968,-3.46899
PH1 1DJ,56.39064,-3.47053
PH1 1DL,56.39600,-3.48031
PH1 1DN,56.39485,-3.48088
PH1 1DP,56.39479,-3.47968
PH1 1DQ,56.38846,-3.45839
PH1 1DR,56.39390,-3.48097
PH1 1DS,56.39379,-3.47873
PH1 1DT,56.39324,-3.47876
PH1 1DU,56.39385,-3.47720
PH1 1DW,56.39499,-3.48034
PH1 1DX,56.39416,-3.47561
PH1 1DY,56.39411,-3.47758
PH1 1DZ,56.39460,-3.47703
PH1 1EA,56.39474,-3.47743
PH1 1EB,56.39482,-3.47900
PH1 1ED,56.39552,-3.47989
PH1 1EE,56.39532,-3.47852
PH1 1EF,56.39466,-3.47629
PH1 1EG,56.39259,-3.47624
PH1 1EH,56.39356,-3.46679
PH1 1EJ,56.39373,-3.47326
PH1 1EL,56.39326,-3.47322
PH1 1EN,56.39398,-3.47529
PH1 1EP,56.39201,-3.47509
PH1 1EQ,56.39310,-3.47383
PH1 1ER,56.39186,-3.47675
PH1 1ES,56.39262,-3.47227
PH1 1ET,56.39230,-3.47714
PH1 1EU,56.39250,-3.48053
PH1 1EW,56.39329,-3.47567
PH1 1EX,56.39096,-3.47803
PH1 1EY,56.39347,-3.47992
PH1 1EZ,56.39281,-3.47862
PH1 1FR,56.38031,-3.43178
PH1 1GW,56.39923,-3.45795
PH1 1GX,56.38964,-3.46678
PH1 1GY,56.38788,-3.46530
PH1 1GZ,56.38908,-3.46676
PH1 1HA,56.39193,-3.47348
PH1 1HB,56.39242,-3.46823
PH1 1HD,56.39145,-3.47019
PH1 1HE,56.39002,-3.46547
PH1 1HF,56.38975,-3.46551
PH1 1HG,56.38915,-3.46317
PH1 1HH,56.38869,-3.46453
PH1 1HJ,56.38827,-3.46234
PH1 1HL,56.38845,-3.46319
PH1 1HN,56.38864,-3.46360
PH1 1HP,56.39263,-3.48336
PH1 1HQ,56.38816,-3.46149
PH1 1HR,56.39049,-3.47503
PH1 1HS,56.39083,-3.47679
PH1 1HT,56.39854,-3.47148
PH1 1HU,56.39853,-3.47365
PH1 1HW,56.38874,-3.46576
PH1 1HX,56.39788,-3.47321
PH1 1HY,56.39698,-3.47416
PH1 1HZ,56.39530,-3.47400
PH1 1JA,56.39548,-3.47496
PH1 1JB,56.39562,-3.47594
PH1 1JD,56.39645,-3.47642
PH1 1JE,56.39720,-3.47846
PH1 1JF,56.39807,-3.47623
PH1 1JG,56.39905,-3.46410
PH1 1JH,56.39871,-3.46580
PH1 1JJ,56.39750,-3.46516
PH1 1JL,56.39453,-3.46530
PH1 1JN,56.39551,-3.46581
PH1 1JP,56.39555,-3.46711
PH1 1JQ,56.39951,-3.46501
PH1 1JR,56.39469,-3.46840
PH1 1JS,56.39593,-3.46723
PH1 1JT,56.39644,-3.46643
PH1 1JU,56.39638,-3.47205
PH1 1JW,56.39463,-3.46628
PH1 1JX,56.39703,-3.47170
PH1 1JY,56.39701,-3.46987
PH1 1JZ,56.39693,-3.46807
PH1 1LA,56.39763,-3.46628
PH1 1LB,56.39729,-3.46795
PH1 1LD,56.39792,-3.46922
PH1 1LE,56.39770,-3.47106
PH1 1LF,56.39792,-3.47271
PH1 1LG,56.39800,-3.47099
PH1 1LH,56.39870,-3.46776
PH1 1LJ,56.39631,-3.46085
PH1 1LL,56.39732,-3.46401
PH1 1LN,56.39830,-3.45624
PH1 1LP,56.39884,-3.45727
