Postcode,lat,long
PA1 1AA,55.84687,-4.42278
PA1 1AB,55.84677,-4.42479
PA1 1AD,55.84403,-4.41829
PA1 1AE,55.84471,-4.41790
PA1 1AF,55.84382,-4.41821
PA1 1AG,55.84413,-4.42665
PA1 1AH,55.84368,-4.42076
PA1 1AJ,55.84295,-4.41482
PA1 1AL,55.84403,-4.41829
PA1 1AN,55.84403,-4.41829
PA1 1AQ,55.84840,-4.43823
PA1 1AR,55.84403,-4.41829
PA1 1AS,55.84513,-4.41719
PA1 1AU,55.84508,-4.41871
PA1 1AW,55.84487,-4.42687
PA1 1AX,55.84524,-4.41872
PA1 1AY,55.84539,-4.41873
PA1 1AZ,55.84591,-4.41874
PA1 1BA,55.84685,-4.42525
PA1 1BB,55.84840,-4.43823
PA1 1BD,55.84732,-4.41468
PA1 1BE,55.84629,-4.42504
PA1 1BF,55.84403,-4.41829
PA1 1BG,55.84567,-4.42456
PA1 1BH,55.84840,-4.43823
PA1 1BJ,55.84401,-4.41219
PA1 1BL,55.84613,-4.42440
PA1 1BN,55.84641,-4.42435
PA1 1BP,55.84680,-4.42471
PA1 1BQ,55.84617,-4.42510
PA1 1BS,55.84717,-4.42416
PA1 1BT,55.84515,-4.40491
PA1 1BU,55.84403,-4.41829
PA1 1BW,55.84840,-4.43823
PA1 1BX,55.84644,-4.42531
PA1 1BY,55.84595,-4.42343
PA1 1BZ,55.84595,-4.42343
PA1 1DA,55.84432,-4.41781
PA1 1DB,55.84618,-4.42400
PA1 1DD,55.84616,-4.42405
PA1 1DE,55.84142,-4.42370
PA1 1DF,55.84619,-4.42352
PA1 1DG,55.84615,-4.42403
PA1 1DH,55.84619,-4.42352
PA1 1DJ,55.84671,-4.42561
PA1 1DL,55.84689,-4.42585
PA1 1DN,55.84692,-4.42721
PA1 1DP,55.84619,-4.42352
PA1 1DQ,55.84618,-4.42400
PA1 1DR,55.84784,-4.42642
PA1 1DS,55.84766,-4.42649
PA1 1DT,55.84683,-4.42292
PA1 1DU,55.84619,-4.42352
PA1 1DW,55.84701,-4.42772
PA1 1DX,55.84840,-4.43823
PA1 1DY,55.84704,-4.42277
PA1 1DZ,55.84442,-4.42645
PA1 1EA,55.84626,-4.42193
PA1 1EB,55.84646,-4.42151
PA1 1ED,55.84654,-4.42209
PA1 1EE,55.84559,-4.41759
PA1 1EF,55.84526,-4.41848
PA1 1EG,55.84504,-4.41786
PA1 1EH,55.84638,-4.42249
PA1 1EJ,55.84840,-4.43823
PA1 1EL,55.84621,-4.42271
PA1 1EN,55.84687,-4.42278
PA1 1EP,55.84597,-4.42116
PA1 1EQ,55.84651,-4.42341
PA1 1ER,55.84609,-4.41979
PA1 1ES,55.84628,-4.41916
PA1 1ET,55.84628,-4.41916
PA1 1EU,55.84593,-4.42084
PA1 1EW,55.84593,-4.42048
PA1 1EX,55.84662,-4.41767
PA1 1EY,55.84666,-4.41655
PA1 1EZ,55.84392,-4.42442
PA1 1FA,55.84364,-4.42152
PA1 1FB,55.84225,-4.41633
PA1 1FD,55.84708,-4.41950
PA1 1FE,55.84729,-4.42036
PA1 1FF,55.84706,-4.42148
PA1 1FG,55.84722,-4.42098
PA1 1FH,55.84721,-4.42149
PA1 1FJ,55.84690,-4.42027
PA1 1FL,55.84689,-4.42077
PA1 1FN,55.84689,-4.42102
PA1 1FP,55.84515,-4.40528
PA1 1GR,55.84383,-4.40671
PA1 1GS,55.84421,-4.40635
PA1 1GT,55.84394,-4.40761
PA1 1GZ,55.84175,-4.41479
PA1 1HA,55.84621,-4.42018
PA1 1HB,55.84640,-4.41938
PA1 1HD,55.84677,-4.41980
PA1 1HE,55.84690,-4.41925
PA1 1HF,55.84698,-4.41918
PA1 1HG,55.84662,-4.41883
PA1 1HH,55.84840,-4.43823
PA1 1HJ,55.84759,-4.41950
PA1 1HL,55.84124,-4.40761
PA1 1HN,55.84154,-4.40846
PA1 1HP,55.84712,-4.41906
PA1 1HQ,55.84664,-4.41892
PA1 1HR,55.84760,-4.41803
PA1 1HS,55.84794,-4.41734
PA1 1HT,55.84656,-4.41319
PA1 1HU,55.84598,-4.41288
PA1 1HW,55.84754,-4.41865
PA1 1HX,55.84553,-4.41251
PA1 1HY,55.84403,-4.41829
PA1 1HZ,55.84559,-4.41759
PA1 1JA,55.84559,-4.41759
