Postcode,lat,long
L1 0AA,53.39672,-2.98103
L1 0AB,53.39680,-2.97984
L1 0AD,53.39651,-2.97898
L1 0AE,53.39599,-2.98397
L1 0AF,53.39831,-2.98246
L1 0AG,53.39678,-2.98044
L1 0AH,53.39538,-2.98012
L1 0AJ,53.39672,-2.98364
L1 0AL,53.39738,-2.98201
L1 0AN,53.39716,-2.98218
L1 0AP,53.39648,-2.98199
L1 0AQ,53.39646,-2.98162
L1 0AR,53.39659,-2.98188
L1 0AS,53.39700,-2.98103
L1 0AT,53.39700,-2.98103
L1 0AU,53.39602,-2.98297
L1 0AW,53.39691,-2.98315
L1 0AX,53.39598,-2.98212
L1 0AY,53.39662,-2.98304
L1 0AZ,53.39598,-2.98212
L1 0BA,53.39647,-2.98349
L1 0BB,53.39556,-2.98497
L1 0BD,53.39738,-2.98201
L1 0BE,53.39623,-2.98040
L1 0BF,53.39724,-2.98266
L1 0BG,53.39530,-2.98295
L1 0BH,53.39557,-2.98347
L1 0BJ,53.39557,-2.98347
L1 0BL,53.39602,-2.97903
L1 0BN,53.39604,-2.98017
L1 0BP,53.39597,-2.97975
L1 0BQ,53.39557,-2.98347
L1 0BS,53.39485,-2.97837
L1 0BT,53.39470,-2.97775
L1 0BW,53.39519,-2.98074
L1 0BX,53.39471,-2.97894
L1 0BY,53.39418,-2.98104
L1 0DA,53.39511,-2.98086
L1 0DB,53.39613,-2.98159
L1 0DD,53.39648,-2.98199
L1 0DE,53.39557,-2.98347
L1 0DF,53.39613,-2.98159
L1 0DG,53.39475,-2.97698
L1 0DH,53.39470,-2.98116
L1 0DN,53.39571,-2.97821
L1 0DP,53.39561,-2.97896
L1 0DQ,53.39499,-2.97667
L1 0DS,53.39499,-2.97667
L1 0EB,53.39521,-2.98335
L1 0GG,53.39571,-2.97821
L1 1AA,53.40621,-2.98089
L1 1AD,53.40503,-2.98077
L1 1AH,53.40830,-2.97722
L1 1DA,53.40549,-2.98466
L1 1DB,53.40413,-2.97793
L1 1DD,53.40546,-2.98370
L1 1DE,53.40529,-2.98294
L1 1DF,53.40568,-2.98352
L1 1DG,53.40503,-2.98179
L1 1DH,53.40727,-2.98223
L1 1DJ,53.40539,-2.98237
L1 1DN,53.40510,-2.98209
L1 1DP,53.40574,-2.98160
L1 1DQ,53.40504,-2.98185
L1 1DS,53.40593,-2.98411
L1 1DT,53.40546,-2.98370
L1 1DW,53.40547,-2.98219
L1 1DX,53.40546,-2.98370
L1 1DZ,53.40543,-2.98330
L1 1EA,53.40598,-2.98249
L1 1EB,53.40594,-2.98455
L1 1ED,53.40600,-2.98260
L1 1EE,53.40660,-2.98428
L1 1EF,53.40637,-2.98424
L1 1EG,53.40635,-2.98372
L1 1EH,53.40635,-2.98372
L1 1EJ,53.40620,-2.98319
L1 1EL,53.40644,-2.98265
L1 1EP,53.40704,-2.98188
L1 1EQ,53.40672,-2.98383
L1 1ES,53.40682,-2.98314
L1 1ET,53.40833,-2.98221
L1 1EW,53.40622,-2.98359
L1 1FS,53.40483,-2.97923
L1 1HF,53.40829,-2.98208
L1 1HH,53.40722,-2.98142
L1 1HL,53.40737,-2.98132
L1 1HN,53.40548,-2.98069
L1 1HP,53.40548,-2.98069
L1 1HQ,53.40586,-2.98527
L1 1HS,53.40638,-2.98071
L1 1HT,53.40638,-2.98071
L1 1HU,53.40584,-2.97963
L1 1HW,53.40514,-2.98059
L1 1HX,53.40638,-2.98071
L1 1JA,53.40862,-2.97772
L1 1JB,53.40976,-2.97809
L1 1JD,53.40794,-2.97823
L1 1JE,53.40890,-2.97818
L1 1JF,53.40830,-2.97722
L1 1JG,53.40723,-2.97906
L1 1JH,53.40819,-2.97925
L1 1JJ,53.40863,-2.98016
L1 1JL,53.40819,-2.97925
L1 1JN,53.40588,-2.97895
L1 1JP,53.40518,-2.97991
L1 1JQ,53.40642,-2.97889
L1 1JR,53.40537,-2.97890
L1 1JT,53.40436,-2.97955
L1 1JW,53.40500,-2.98089
L1 1JX,53.40486,-2.97924
L1 1LD,53.40713,-2.98143
L1 1LE,53.40682,-2.98433
L1 1LF,53.40753,-2.97890
L1 1LG,53.40691,-2.98280
L1 1LH,53.40677,-2.98194
L1 1LJ,53.40677,-2.98194
L1 1LL,53.40631,-2.98202
L1 1LN,53.40649,-2.98136
L1 1LP,53.40630,-2.98155
L1 1LQ,53.40724,-2.98106
L1 1LR,53.40617,-2.98070
L1 1LS,53.40652,-2.98046
L1 1LT,53.40693,-2.98092
L1 1LU,53.40723,-2.98085
L1 1LW,53.40640,-2.98125
L1 1LX,53.40691,-2.98179
L1 1LY,53.40673,-2.98165
L1 1LZ,53.40673,-2.98118
L1 1NA,53.40641,-2.98078
L1 1NB,53.40646,-2.98050
L1 1ND,53.40704,-2.98054
L1 1NE,53.40688,-2.98129
L1 1NF,53.40704,-2.98054
L1 1NG,53.40679,-2.98034
L1 1NH,53.40663,-2.98010
L1 1NJ,53.40675,-2.98000
L1 1NL,53.40661,-2.98010
L1 1NN,53.40682,-2.98125
L1 1NP,53.40684,-2.98102
L1 1NQ,53.40675,-2.98000
L1 1NR,53.40621,-2.98089
L1 1NS,53.40675,-2.98000
L1 1NT,53.40555,-2.98221
L1 1NU,53.40661,-2.98010
L1 1NW,53.40684,-2.98102
L1 1NX,53.40728,-2.98073
L1 1NY,53.40802,-2.97819
L1 1NZ,53.40729,-2.97923
L1 1PA,53.40639,-2.97920
L1 1PD,53.40820,-2.97774
L1 1PG,53.40820,-2.97774
L1 1PJ,53.40820,-2.97774
L1 1PL,53.40820,-2.97774
L1 1PN,53.40639,-2.97920
L1 1PQ,53.40820,-2.97774
L1 1PS,53.40548,-2.98069
L1 1PU,53.40725,-2.98374
L1 1PW,53.40619,-2.98319
L1 1PZ,53.40544,-2.98520
L1 1QA,53.40638,-2.98071
L1 1QD,53.40549,-2.97918
L1 1QE,53.40463,-2.98014
L1 1QL,53.40457,-2.98217
L1 1QQ,53.40458,-2.98067
L1 1QR,53.40544,-2.98082
L1 1QS,53.40575,-2.98409
L1 1QT,53.40475,-2.98039
L1 1QX,53.40639,-2.97920
L1 1QY,53.40590,-2.97951
L1 1RD,53.40816,-2.97879
L1 1RF,53.40912,-2.97803
L1 1RG,53.40714,-2.98271
L1 1RH,53.40800,-2.98284
L1 1RJ,53.40849,-2.97870
L1 1RL,53.40631,-2.98202
L1 1RQ,53.40830,-2.97722
L1 2AA,53.38033,-2.97643
L1 2SA,53.40453,-2.97730
L1 2SB,53.40485,-2.97764
L1 2SD,53.40417,-2.97760
L1 2SE,53.40417,-2.97760
L1 2SF,53.40385,-2.97680
L1 2SG,53.40417,-2.97760
L1 2SH,53.40372,-2.97614
L1 2SJ,53.40303,-2.97603
L1 2SL,53.40372,-2.97614
L1 2SN,53.40282,-2.97611
L1 2SP,53.40243,-2.97552
L1 2SR,53.40439,-2.97710
L1 2SS,53.40403,-2.97593
L1 2ST,53.40344,-2.97614
L1 2SU,53.40291,-2.97487
L1 2SW,53.40282,-2.97611
L1 2SX,53.40270,-2.97377
L1 2SY,53.40193,-2.97459
L1 2TA,53.40283,-2.97461
L1 2TB,53.40283,-2.97461
L1 2TD,53.40279,-2.97332
L1 2TE,53.40277,-2.97332
L1 2TF,53.40285,-2.97311
L1 2TL,53.40195,-2.97309
L1 2TP,53.40211,-2.97347
L1 2TQ,53.40245,-2.97341
L1 2TR,53.40220,-2.97461
L1 2TS,53.40285,-2.97311
L1 2TX,53.40285,-2.97311
L1 2TY,53.40285,-2.97311
L1 2TZ,53.40298,-2.97322
L1 2UA,53.40318,-2.97316
L1 2UB,53.40485,-2.97764
L1 3AA,53.40497,-2.98520
L1 3AB,53.40497,-2.98520
L1 3AG,53.40497,-2.98519
L1 3AN,53.40454,-2.98518
L1 3AP,53.40489,-2.98481
L1 3AQ,53.40466,-2.98478
L1 3AR,53.40456,-2.98368
L1 3AS,53.40483,-2.98334
L1 3AU,53.40456,-2.98368
L1 3AW,53.40482,-2.98434
L1 3AY,53.40474,-2.98245
L1 3BE,53.40457,-2.98217
L1 3BG,53.40522,-2.98515
L1 3BH,53.40328,-2.98960
L1 3BL,53.40499,-2.98569
L1 3BN,53.40401,-2.98565
L1 3BP,53.40298,-2.98576
L1 3BR,53.40367,-2.98560
L1 3BT,53.40428,-2.98420
L1 3BX,53.40416,-2.98409
L1 3BY,53.40382,-2.98558
L1 3BZ,53.40416,-2.98409
L1 3DA,53.40447,-2.98279
L1 3DB,53.40366,-2.98365
L1 3DD,53.40472,-2.98389
L1 3DE,53.40420,-2.98492
L1 3DF,53.40356,-2.98925
L1 3DG,53.40363,-2.98429
L1 3DH,53.40451,-2.98301
L1 3DJ,53.40454,-2.98518
L1 3DL,53.40346,-2.98535
L1 3DN,53.40307,-2.98499
L1 3DP,53.40288,-2.98559
L1 3DQ,53.40341,-2.98502
L1 3DR,53.40385,-2.98546
L1 3DS,53.40370,-2.98441
L1 3DT,53.40349,-2.98529
