Postcode,lat,long
PO1 1AA,50.79913,-1.08838
PO1 1AB,50.79913,-1.08838
PO1 1AD,50.79928,-1.08834
PO1 1AE,50.79913,-1.08838
PO1 1AF,50.79913,-1.08838
PO1 1AG,50.79928,-1.08834
PO1 1AH,50.79869,-1.08896
PO1 1AN,50.79995,-1.07955
PO1 1AQ,50.79915,-1.09079
PO1 1AR,50.79928,-1.08834
PO1 1AS,50.79928,-1.08834
PO1 1AT,50.79944,-1.09144
PO1 1AU,50.80004,-1.07920
PO1 1AW,50.80128,-1.07774
PO1 1AX,50.79870,-1.09038
PO1 1AY,50.79871,-1.09180
PO1 1AZ,50.79917,-1.09031
PO1 1BA,50.79838,-1.09152
PO1 1BB,50.79921,-1.08920
PO1 1BD,50.79780,-1.09040
PO1 1BE,50.79841,-1.08811
PO1 1BF,50.79901,-1.08973
PO1 1BG,50.79950,-1.09131
PO1 1BH,50.80089,-1.08907
PO1 1BJ,50.80007,-1.07883
PO1 1BL,50.79871,-1.09180
PO1 1BN,50.79958,-1.09134
PO1 1BP,50.80020,-1.09126
PO1 1BQ,50.79959,-1.09124
PO1 1BS,50.80020,-1.08264
PO1 1BT,50.80006,-1.09088
PO1 1BU,50.80085,-1.09017
PO1 1BW,50.80043,-1.09154
PO1 1BX,50.80029,-1.09091
PO1 1BY,50.80028,-1.09063
PO1 1BZ,50.79917,-1.09028
PO1 1DA,50.79985,-1.09155
PO1 1DB,50.80095,-1.09086
PO1 1DD,50.80099,-1.08995
PO1 1DE,50.80025,-1.09151
PO1 1DF,50.80001,-1.09201
PO1 1DG,50.79910,-1.09257
PO1 1DH,50.80044,-1.09205
PO1 1DJ,50.80020,-1.09126
PO1 1DL,50.80020,-1.09126
PO1 1DN,50.79910,-1.09257
PO1 1DP,50.79954,-1.09192
PO1 1DQ,50.79961,-1.09178
PO1 1DR,50.80051,-1.09176
PO1 1DS,50.79948,-1.09199
PO1 1DT,50.79928,-1.08834
PO1 1DU,50.79926,-1.09259
PO1 1DW,50.79910,-1.09257
PO1 1DX,50.79961,-1.09178
PO1 1DY,50.79910,-1.09257
PO1 1DZ,50.79910,-1.09257
PO1 1EA,50.80174,-1.08880
PO1 1EB,50.80171,-1.08625
PO1 1ED,50.80168,-1.08680
PO1 1EE,50.80173,-1.08596
PO1 1EF,50.80206,-1.08566
PO1 1EG,50.79913,-1.08838
