Postcode,lat,long
CT1 1AA,51.28444,1.09447
CT1 1AB,51.28736,1.09631
CT1 1AD,51.29252,1.10691
CT1 1AE,51.28287,1.08463
CT1 1AF,51.28304,1.08252
CT1 1AG,51.28032,1.10594
CT1 1AH,51.28144,1.10612
CT1 1AJ,51.28160,1.10640
CT1 1AL,51.28221,1.10778
CT1 1AN,51.28172,1.10747
CT1 1AP,51.27650,1.08763
CT1 1AQ,51.28070,1.10542
CT1 1AR,51.28044,1.10694
CT1 1AS,51.28028,1.10908
CT1 1AT,51.28087,1.10901
CT1 1AU,51.28073,1.10796
CT1 1AW,51.28092,1.10725
CT1 1AX,51.28029,1.10486
CT1 1AY,51.28392,1.08483
CT1 1AZ,51.27686,1.10620
CT1 1BA,51.28259,1.08411
CT1 1BB,51.28251,1.08360
CT1 1BD,51.28318,1.08393
CT1 1BE,51.28320,1.08474
CT1 1BF,51.28260,1.08475
CT1 1BG,51.28325,1.08422
CT1 1BH,51.28357,1.08612
CT1 1BJ,51.28308,1.08493
CT1 1BL,51.28374,1.08579
CT1 1BN,51.28555,1.08663
CT1 1BP,51.28735,1.09124
CT1 1BS,51.28486,1.08853
CT1 1BT,51.28491,1.08741
CT1 1BU,51.28596,1.08991
CT1 1BW,51.28451,1.08547
CT1 1BX,51.28624,1.08914
CT1 1BY,51.28800,1.09361
CT1 1BZ,51.28403,1.08604
CT1 1DA,51.28782,1.09309
CT1 1DB,51.28761,1.09211
CT1 1DD,51.28324,1.08926
CT1 1DE,51.28355,1.08354
CT1 1DF,51.28848,1.09543
CT1 1DG,51.29062,1.09651
CT1 1DH,51.28893,1.09558
CT1 1DJ,51.28288,1.08961
CT1 1DL,51.28742,1.09753
CT1 1DN,51.28742,1.09955
CT1 1DP,51.28963,1.09891
CT1 1DQ,51.27996,1.10073
CT1 1DR,51.28648,1.09001
CT1 1DS,51.29116,1.10089
CT1 1DT,51.29045,1.10087
CT1 1DU,51.27661,1.08748
CT1 1DW,51.28841,1.09731
CT1 1DX,51.29147,1.10014
CT1 1DY,51.28710,1.10083
CT1 1DZ,51.28651,1.09872
CT1 1EA,51.28880,1.09980
CT1 1EB,51.28806,1.10144
CT1 1ED,51.28954,1.10000
CT1 1EE,51.29019,1.10156
CT1 1EF,51.28902,1.10089
CT1 1EG,51.28821,1.10253
CT1 1EH,51.28761,1.10322
CT1 1EJ,51.28868,1.10225
CT1 1EL,51.28962,1.10399
CT1 1EN,51.29016,1.10708
CT1 1EP,51.28858,1.10601
