Postcode,lat,long
LE1 1AA,52.63230,-1.12485
LE1 1AB,52.63279,-1.12533
LE1 1AD,52.63552,-1.12903
LE1 1AE,52.63594,-1.12449
LE1 1AF,52.63393,-1.12679
LE1 1AH,52.63323,-1.12671
LE1 1AJ,52.63644,-1.12741
LE1 1AL,52.63279,-1.12533
LE1 1AN,52.63279,-1.12533
LE1 1AP,52.63387,-1.12935
LE1 1AQ,52.63411,-1.12848
LE1 1AR,52.63331,-1.12797
LE1 1AW,52.63158,-1.12499
LE1 1AZ,52.63323,-1.12671
LE1 1BA,52.63279,-1.12533
LE1 1BB,52.63323,-1.12671
LE1 1BD,52.63323,-1.12671
LE1 1BE,52.63279,-1.12533
LE1 1BF,52.63818,-1.12756
LE1 1BG,52.63302,-1.12477
LE1 1BH,52.63414,-1.12817
LE1 1BJ,52.63323,-1.12671
LE1 1BL,52.63323,-1.12671
LE1 1BN,52.63323,-1.12671
LE1 1BP,52.63323,-1.12671
LE1 1DA,52.63524,-1.13198
LE1 1DB,52.63507,-1.13259
LE1 1DD,52.63513,-1.13161
LE1 1DE,52.63398,-1.13064
LE1 1DF,52.63418,-1.13070
LE1 1DG,52.63418,-1.13068
LE1 1DH,52.63332,-1.12944
LE1 1DJ,52.63305,-1.12838
LE1 1DL,52.63249,-1.12730
LE1 1DN,52.63255,-1.12741
LE1 1DP,52.63326,-1.13114
LE1 1DR,52.63420,-1.12455
LE1 1DS,52.63235,-1.12969
LE1 1DU,52.63287,-1.12790
LE1 1DW,52.63234,-1.12821
LE1 1EA,52.63144,-1.12823
LE1 1EB,52.63316,-1.12911
LE1 1ES,52.63228,-1.12485
LE1 1FA,52.63558,-1.13023
LE1 1FB,52.63521,-1.12935
LE1 1FD,52.63228,-1.12485
LE1 1FE,52.63521,-1.12935
LE1 1FF,52.63228,-1.12485
LE1 1FH,52.63517,-1.13012
LE1 1FJ,52.63506,-1.13111
LE1 1FL,52.63518,-1.12939
LE1 1FN,52.63589,-1.12948
LE1 1FQ,52.63422,-1.12985
LE1 1FR,52.63620,-1.12982
LE1 1FS,52.63600,-1.12969
LE1 1FT,52.63535,-1.12933
LE1 1FU,52.63505,-1.12963
LE1 1FW,52.63228,-1.12485
LE1 1FX,52.63505,-1.12963
LE1 1FY,52.63422,-1.12985
LE1 1FZ,52.63432,-1.12979
LE1 1GA,52.63228,-1.12485
LE1 1GB,52.63228,-1.12485
LE1 1GD,52.63279,-1.12533
LE1 1GE,52.63450,-1.12920
LE1 1GF,52.63415,-1.12965
LE1 1GG,52.63596,-1.13109
LE1 1GH,52.63228,-1.12485
LE1 1GJ,52.63328,-1.12679
LE1 1GL,52.63228,-1.12485
LE1 1GN,52.63506,-1.13111
LE1 1GP,52.63506,-1.13111
LE1 1GS,52.63375,-1.12908
LE1 1HA,52.63521,-1.13009
LE1 1HB,52.63506,-1.13111
LE1 1HD,52.63506,-1.13111
LE1 1HG,52.63506,-1.13111
LE1 1HL,52.63521,-1.13009
LE1 1HN,52.63324,-1.12819
LE1 1JA,52.63448,-1.13057
LE1 1JB,52.63473,-1.13095
LE1 1JX,52.63491,-1.13023
LE1 1LA,52.63330,-1.12792
LE1 1LB,52.63398,-1.12815
LE1 1LD,52.63342,-1.12810
LE1 1LE,52.63380,-1.12776
LE1 1LF,52.63357,-1.12734
LE1 1LG,52.63354,-1.12725
LE1 1LH,52.63363,-1.12754
LE1 1LJ,52.63346,-1.12809
LE1 1LL,52.63233,-1.12673
LE1 1LP,52.63325,-1.12967
LE1 1LQ,52.63416,-1.13113
LE1 1LR,52.63274,-1.12666
LE1 1LS,52.63233,-1.12673
LE1 1LT,52.63324,-1.12819
LE1 1LW,52.63233,-1.12673
LE1 1LY,52.63397,-1.12816
LE1 1NA,52.63378,-1.12782
LE1 1NB,52.63467,-1.12609
LE1 1NW,52.63143,-1.12675
LE1 1PA,52.63291,-1.12745
LE1 1PB,52.63322,-1.12524
LE1 1PD,52.63322,-1.12524
LE1 1PE,52.63322,-1.12524
LE1 1PG,52.63259,-1.12494
LE1 1PH,52.63234,-1.12821
LE1 1PJ,52.63323,-1.12671
LE1 1PL,52.63374,-1.12321
LE1 1PQ,52.63276,-1.12758
LE1 1PS,52.63321,-1.12376
LE1 1PW,52.63228,-1.12485
LE1 1PZ,52.63232,-1.12525
LE1 1QA,52.63405,-1.12723
LE1 1QB,52.63375,-1.12749
LE1 1QD,52.63467,-1.12609
LE1 1QE,52.63372,-1.12701
LE1 1QF,52.63334,-1.12659
LE1 1QG,52.63420,-1.12455
LE1 1QH,52.63382,-1.12646
LE1 1QP,52.63504,-1.12815
LE1 1QR,52.63497,-1.12414
LE1 1QS,52.63492,-1.12660
LE1 1QT,52.63410,-1.12374
LE1 1QU,52.63493,-1.12627
LE1 1QW,52.63511,-1.12605
LE1 1QZ,52.63276,-1.12666
LE1 1RA,52.63375,-1.12995
LE1 1RB,52.63364,-1.12938
LE1 1RD,52.63459,-1.12861
LE1 1RE,52.63457,-1.12796
LE1 1RF,52.63399,-1.13001
LE1 1RG,52.63502,-1.12710
LE1 1RH,52.63503,-1.12668
LE1 1RP,52.63325,-1.12967
LE1 1RR,52.63414,-1.12817
LE1 1RS,52.63414,-1.12817
LE1 1RU,52.63536,-1.12195
LE1 1RW,52.63604,-1.12220
LE1 1RY,52.63592,-1.12666
LE1 1SA,52.63532,-1.12666
LE1 1SB,52.63613,-1.12715
LE1 1SD,52.63383,-1.12604
LE1 1SE,52.63575,-1.12678
LE1 1SF,52.63656,-1.12638
LE1 1SG,52.63612,-1.12023
LE1 1SH,52.63313,-1.12558
LE1 1SJ,52.63541,-1.12454
LE1 1SL,52.63536,-1.12622
LE1 1SN,52.63562,-1.12625
LE1 1SP,52.63412,-1.12252
LE1 1SQ,52.63612,-1.12629
LE1 1SR,52.63657,-1.12496
LE1 1SS,52.63594,-1.12613
LE1 1ST,52.63550,-1.12565
LE1 1SU,52.63558,-1.12585
LE1 1SW,52.63245,-1.12586
LE1 1SX,52.63245,-1.12586
LE1 1SY,52.63665,-1.12571
LE1 1SZ,52.63658,-1.12579
LE1 1TA,52.63602,-1.12513
LE1 1TB,52.63609,-1.12473
LE1 1TE,52.63667,-1.12433
LE1 1TF,52.63592,-1.12449
LE1 1TG,52.63604,-1.12447
LE1 1TH,52.63589,-1.12512
LE1 1TL,52.63605,-1.12437
LE1 1TQ,52.63496,-1.12896
LE1 1TR,52.63481,-1.12858
LE1 1TS,52.63228,-1.12485
LE1 1TT,52.63415,-1.12965
LE1 1TU,52.63415,-1.12965
LE1 1UR,52.63523,-1.12339
LE1 1US,52.63584,-1.12939
LE1 1UT,52.63536,-1.12893
LE1 1UU,52.63589,-1.12852
LE1 1UW,52.63415,-1.12965
LE1 1UX,52.63505,-1.12963
LE1 1WA,52.63594,-1.13140
LE1 1WB,52.63643,-1.12762
LE1 1WD,52.63636,-1.12829
LE1 1WE,52.63507,-1.13259
LE1 1WF,52.63592,-1.13177
LE1 1WG,52.63636,-1.12829
LE1 1WH,52.63619,-1.12803
LE1 1WJ,52.63621,-1.12803
LE1 1WL,52.63621,-1.12803
LE1 1WN,52.63228,-1.12485
LE1 1WP,52.63228,-1.12485
LE1 1WQ,52.63594,-1.12814
LE1 1WT,52.63575,-1.13216
LE1 1WU,52.63507,-1.13259
LE1 1YR,52.63578,-1.13213
LE1 1YZ,52.63578,-1.13213
LE1 1ZB,52.61291,-1.19491
LE1 1ZD,52.63578,-1.13213
LE1 1ZE,52.63279,-1.12533
LE1 1ZF,52.63279,-1.12533
LE1 1ZG,52.63279,-1.12533
LE1 1ZH,52.63228,-1.12485
LE1 1ZJ,52.63279,-1.12533
LE1 1ZL,52.63228,-1.12485
LE1 1ZN,52.63279,-1.12533
LE1 1ZP,52.61293,-1.19490
LE1 1ZQ,52.63279,-1.12533
LE1 1ZR,52.63228,-1.12485
LE1 1ZS,52.63507,-1.13259
LE1 1ZT,52.63279,-1.12533
LE1 1ZU,52.63279,-1.12533
LE1 1ZX,52.63228,-1.12485
LE1 1ZY,52.63228,-1.12485
LE1 1ZZ,52.63228,-1.12485
LE1 2AA,52.63865,-1.12708
LE1 2AB,52.64123,-1.12666
LE1 2AD,52.64094,-1.12615
LE1 2AE,52.63720,-1.12584
LE1 2AF,52.64092,-1.12440
LE1 2AG,52.63933,-1.12664
LE1 2AH,52.63863,-1.12808
LE1 2AL,52.63773,-1.12810
LE1 2AN,52.63735,-1.12650
LE1 2AP,52.63717,-1.12756
LE1 2AS,52.63811,-1.12653
LE1 2AT,52.63788,-1.12633
LE1 2AU,52.63742,-1.12604
LE1 2AW,52.63762,-1.12637
LE1 2BA,52.63832,-1.12292
LE1 2BG,52.63753,-1.12559
LE1 2BH,52.63794,-1.12591
LE1 2BN,52.63811,-1.12645
LE1 2BU,52.63992,-1.12761
LE1 2BX,52.63862,-1.12661
LE1 2DB,52.63860,-1.12365
LE1 2DD,52.63863,-1.12808
LE1 2DE,52.63872,-1.12697
LE1 2DG,52.63857,-1.12322
LE1 2DR,52.64222,-1.12653
LE1 2DS,52.64203,-1.12580
LE1 2EA,52.64013,-1.12572
LE1 2EB,52.63996,-1.12528
LE1 2EH,52.63968,-1.12489
LE1 2EJ,52.63961,-1.12353
LE1 2EL,52.63939,-1.12496
LE1 2EN,52.63936,-1.12374
LE1 2EP,52.63918,-1.12263
LE1 2EQ,52.64036,-1.11918
LE1 2ET,52.63998,-1.12367
LE1 2FA,52.64000,-1.12417
LE1 2FB,52.64002,-1.12461
LE1 2FH,52.63916,-1.12318
LE1 2FP,52.64081,-1.12494
LE1 2FS,52.64041,-1.12509
LE1 2FT,52.64067,-1.12448
LE1 2FU,52.64068,-1.12293
LE1 2FW,52.64048,-1.12584
LE1 2FX,52.64039,-1.12324
LE1 2GA,52.64288,-1.12405
LE1 2GB,52.64253,-1.12384
LE1 2GG,52.64142,-1.12488
LE1 2GJ,52.64014,-1.12210
LE1 2GL,52.64098,-1.12177
LE1 2GN,52.64019,-1.12264
LE1 2GR,52.64212,-1.12358
LE1 2GS,52.64222,-1.12492
LE1 2GT,52.64196,-1.12505
LE1 2GX,52.64102,-1.12096
LE1 2GY,52.64173,-1.12094
LE1 2GZ,52.64197,-1.12147
LE1 2HA,52.64302,-1.12505
LE1 2HB,52.64269,-1.12471
LE1 2HH,52.64295,-1.11787
LE1 2HJ,52.64319,-1.11942
LE1 2HL,52.64307,-1.12060
LE1 2HP,52.64369,-1.12625
LE1 2HQ,52.64310,-1.12504
LE1 2HR,52.64322,-1.12406
LE1 2HS,52.64291,-1.12582
LE1 2HW,52.64118,-1.12543
LE1 2HX,52.64111,-1.12341
LE1 2JA,52.64107,-1.12272
LE1 2JE,52.64172,-1.12529
LE1 2JJ,52.64182,-1.12474
LE1 2JN,52.64225,-1.12304
LE1 2JP,52.64276,-1.12230
LE1 2JR,52.64312,-1.12652
LE1 2JS,52.64319,-1.12556
LE1 2JT,52.64130,-1.11591
LE1 2JU,52.64451,-1.12456
LE1 2JW,52.64277,-1.11587
LE1 2JY,52.64394,-1.12277
LE1 2LA,52.64015,-1.12077
LE1 2LB,52.64185,-1.11718
LE1 2LD,52.64080,-1.11786
LE1 2LE,52.64398,-1.11833
LE1 2LG,52.64037,-1.11949
LE1 2LH,52.64133,-1.11591
LE1 2LL,52.63769,-1.12219
LE1 2LN,52.63859,-1.12217
LE1 2LP,52.63910,-1.12165
LE1 2LS,52.63947,-1.11920
LE1 2LT,52.63904,-1.12112
LE1 2LX,52.64109,-1.11755
LE1 2NA,52.64302,-1.12177
LE1 2NB,52.64256,-1.12110
LE1 2ND,52.64278,-1.12018
LE1 2NE,52.64227,-1.12015
LE1 2NF,52.64254,-1.11903
LE1 2NG,52.64183,-1.11887
LE1 2NH,52.64172,-1.11952
LE1 2NJ,52.64124,-1.11973
LE1 2NL,52.64111,-1.11881
LE1 2NZ,52.63979,-1.11952
LE1 2PA,52.64078,-1.12012
LE1 2PB,52.64086,-1.11954
LE1 2PD,52.63950,-1.12045
LE1 2PN,52.63989,-1.12150
LE1 2PP,52.64054,-1.12125
LE1 2PQ,52.63948,-1.12068
LE1 2PR,52.64010,-1.12090
LE1 2PS,52.64010,-1.12090
LE1 2PT,52.64010,-1.12090
LE1 2PU,52.64028,-1.12085
LE1 2PW,52.64033,-1.12056
LE1 2PX,52.64033,-1.12056
LE1 2PY,52.64033,-1.12056
LE1 2UU,52.64057,-1.12128
LE1 2WA,52.63279,-1.12533
LE1 2YT,52.63279,-1.12533
LE1 2YU,52.63279,-1.12533
LE1 2YW,52.63279,-1.12533
LE1 2YX,52.63279,-1.12533
LE1 2YY,52.63279,-1.12533
LE1 2YZ,52.63279,-1.12533
LE1 2ZA,52.63279,-1.12533
LE1 2ZB,52.63279,-1.12533
LE1 2ZD,52.63279,-1.12533
LE1 2ZE,52.63279,-1.12533
LE1 2ZF,52.64037,-1.12066
LE1 2ZG,52.63279,-1.12533
LE1 2ZH,52.64098,-1.12245
LE1 2ZJ,52.63279,-1.12533
LE1 2ZL,52.64098,-1.12245
LE1 2ZN,52.63279,-1.12533
LE1 2ZP,52.64098,-1.12245
LE1 2ZQ,52.63279,-1.12533
LE1 2ZR,52.64037,-1.12066
LE1 2ZS,52.63279,-1.12533
LE1 2ZT,52.64098,-1.12245
LE1 2ZU,52.64098,-1.12245
LE1 2ZW,52.63279,-1.12533
LE1 2ZY,52.64037,-1.12066
LE1 2ZZ,52.64037,-1.12066
LE1 3AB,52.64192,-1.13578
LE1 3AD,52.63751,-1.13391
LE1 3AE,52.64110,-1.13702
LE1 3AF,52.63757,-1.13184
LE1 3AG,52.63953,-1.13317
LE1 3AH,52.63815,-1.12759
LE1 3AJ,52.63815,-1.12759
LE1 3AL,52.63718,-1.13385
LE1 3AN,52.63834,-1.13476
LE1 3AP,52.63838,-1.12807
LE1 3AQ,52.64194,-1.12833
LE1 3AR,52.63748,-1.12829
LE1 3AS,52.63716,-1.13382
LE1 3AT,52.63835,-1.12815
LE1 3AU,52.63765,-1.12873
LE1 3AW,52.64184,-1.13166
LE1 3AX,52.64254,-1.13100
LE1 3AY,52.64039,-1.13391
LE1 3BB,52.63960,-1.13693
LE1 3BD,52.64050,-1.13253
LE1 3BE,52.64154,-1.13131
LE1 3BG,52.64046,-1.13248
LE1 3BH,52.64009,-1.13515
LE1 3BJ,52.64138,-1.13542
LE1 3BL,52.64046,-1.13248
LE1 3BP,52.64139,-1.13689
LE1 3BT,52.64139,-1.13689
LE1 3BU,52.64139,-1.13689
LE1 3BW,52.64243,-1.13690
LE1 3BX,52.64100,-1.13664
LE1 3DA,52.64066,-1.13679
LE1 3DB,52.64039,-1.13497
LE1 3DD,52.63876,-1.13390
LE1 3DF,52.63800,-1.13411
LE1 3DG,52.63825,-1.13391
LE1 3DH,52.63778,-1.13401
LE1 3DL,52.63872,-1.13263
LE1 3DS,52.63868,-1.13399
LE1 3DT,52.63868,-1.13399
LE1 3DX,52.64139,-1.13689
LE1 3EA,52.64240,-1.13875
LE1 3EB,52.64088,-1.13648
LE1 3EE,52.63779,-1.13549
LE1 3EF,52.63779,-1.13549
LE1 3EJ,52.64313,-1.13650
LE1 3EQ,52.64130,-1.13582
LE1 3ER,52.64157,-1.13487
LE1 3EU,52.64137,-1.13394
