Postcode,lat,long
CH1 1AA,53.19034,-2.88821
CH1 1AB,53.19077,-2.88358
CH1 1AD,53.18829,-2.89323
CH1 1AE,53.19772,-2.88448
CH1 1AF,53.18835,-2.88865
CH1 1AG,53.18775,-2.88710
CH1 1AH,53.19777,-2.88463
CH1 1AJ,53.19045,-2.89046
CH1 1AL,53.19045,-2.89046
CH1 1AN,53.19045,-2.89046
CH1 1AP,53.19046,-2.88897
CH1 1AQ,53.19045,-2.89046
CH1 1AR,53.19772,-2.88448
CH1 1AS,53.19046,-2.88897
CH1 1AT,53.19013,-2.88820
CH1 1AW,53.19046,-2.88897
CH1 1AX,53.19146,-2.88614
CH1 1AY,53.19772,-2.88448
CH1 1BA,53.19399,-2.89802
CH1 1BD,53.19398,-2.89952
CH1 1BE,53.20486,-2.88627
CH1 1BG,53.21574,-2.87451
CH1 1BH,53.21574,-2.87451
CH1 1BJ,53.21574,-2.87451
CH1 1BN,53.18937,-2.88839
CH1 1BP,53.19772,-2.88448
CH1 1BQ,53.21574,-2.87451
CH1 1BT,53.18937,-2.88839
CH1 1BW,53.18578,-2.89129
CH1 1DA,53.18985,-2.88809
CH1 1DB,53.19772,-2.88448
CH1 1DD,53.19014,-2.88667
CH1 1DE,53.18945,-2.88865
CH1 1DF,53.18860,-2.88965
CH1 1DG,53.19045,-2.89046
CH1 1DH,53.18956,-2.88895
CH1 1DJ,53.19001,-2.88813
CH1 1DL,53.18866,-2.88893
CH1 1DP,53.18850,-2.89222
CH1 1DQ,53.18911,-2.88892
CH1 1DR,53.18956,-2.88895
CH1 1DS,53.18956,-2.88895
CH1 1DT,53.18956,-2.88895
CH1 1DU,53.18956,-2.88895
CH1 1DW,53.18889,-2.88953
CH1 1DX,53.18715,-2.88942
CH1 1DY,53.19772,-2.88448
CH1 1EA,53.18894,-2.88974
CH1 1EB,53.18775,-2.89041
CH1 1ED,53.18937,-2.88978
CH1 1EE,53.18966,-2.88925
CH1 1EF,53.18948,-2.89055
CH1 1EG,53.18944,-2.89062
CH1 1EH,53.18955,-2.89044
CH1 1EJ,53.18933,-2.88960
CH1 1EL,53.18960,-2.89073
CH1 1EP,53.18865,-2.89042
CH1 1EQ,53.18955,-2.89044
CH1 1ER,53.19012,-2.88908
CH1 1ES,53.19054,-2.88937
CH1 1ET,53.18955,-2.89044
CH1 1EU,53.18988,-2.88945
CH1 1FA,53.19772,-2.88448
CH1 1FB,53.19771,-2.88461
CH1 1FD,53.18938,-2.88787
CH1 1FE,53.19772,-2.88448
CH1 1FF,53.19777,-2.88463
CH1 1FG,53.19772,-2.88448
CH1 1FH,53.19772,-2.88448
CH1 1FJ,53.19772,-2.88448
CH1 1FL,53.19772,-2.88448
CH1 1FN,53.19772,-2.88448
CH1 1FP,53.19772,-2.88448
CH1 1FQ,53.18937,-2.88839
CH1 1FR,53.19772,-2.88448
CH1 1FS,53.18938,-2.88787
CH1 1FT,53.19772,-2.88448
CH1 1FW,53.18956,-2.88802
CH1 1FX,53.18938,-2.88787
CH1 1GA,53.18779,-2.88592
CH1 1GB,53.18937,-2.88839
CH1 1GD,53.18779,-2.88592
CH1 1GE,53.18937,-2.88839
CH1 1GF,53.18779,-2.88592
CH1 1GG,53.18937,-2.88839
CH1 1GH,53.19777,-2.88463
CH1 1GJ,53.18938,-2.88787
CH1 1GL,53.19772,-2.88448
CH1 1GN,53.19772,-2.88448
