Postcode,lat,long
LS1 1AA,53.79617,-1.55254
LS1 1AB,53.79609,-1.55364
LS1 1AD,53.79609,-1.55364
LS1 1AE,53.79609,-1.55364
LS1 1AJ,53.79655,-1.54835
LS1 1AL,53.79607,-1.54908
LS1 1AS,53.79632,-1.56413
LS1 1AW,53.79894,-1.55403
LS1 1AZ,53.79631,-1.56410
LS1 1BA,53.79706,-1.55641
LS1 1BD,53.79617,-1.55254
LS1 1BL,53.79631,-1.56410
LS1 1BN,53.79632,-1.56413
LS1 1BW,53.79617,-1.55254
LS1 1BX,53.79632,-1.56413
LS1 1DA,53.79617,-1.55254
LS1 1DD,53.79255,-1.56885
LS1 1DG,53.79617,-1.55254
LS1 1DH,53.79617,-1.55254
LS1 1DJ,53.79632,-1.56413
LS1 1DN,53.79631,-1.56410
LS1 1DP,53.79632,-1.56413
LS1 1DX,53.79609,-1.55364
LS1 1EA,53.79894,-1.55403
LS1 1EB,53.79651,-1.55984
LS1 1ED,53.79651,-1.55984
LS1 1EE,53.79651,-1.55984
LS1 1EF,53.79651,-1.55984
LS1 1EG,53.79651,-1.55984
LS1 1EH,53.79651,-1.55984
LS1 1EL,53.79651,-1.55984
LS1 1EW,53.79632,-1.56413
LS1 1FA,53.79632,-1.56413
LS1 1HA,53.79617,-1.55254
LS1 1HB,53.79430,-1.55669
LS1 1HD,53.79632,-1.56413
LS1 1HE,53.79631,-1.56410
LS1 1HF,53.79632,-1.56413
LS1 1HG,53.79789,-1.55362
LS1 1HH,53.79617,-1.55254
LS1 1HJ,53.79617,-1.55254
LS1 1HN,53.79783,-1.53996
LS1 1HP,53.79790,-1.55817
LS1 1HQ,53.79631,-1.56410
LS1 1HR,53.79786,-1.54755
LS1 1HS,53.79698,-1.55059
LS1 1HT,53.79710,-1.55067
LS1 1HW,53.79694,-1.54148
LS1 1JF,53.80217,-1.54852
LS1 1JG,53.79632,-1.56413
LS1 1JL,53.79607,-1.54908
LS1 1JP,53.78977,-1.54763
LS1 1JQ,53.82687,-1.61712
LS1 1JS,53.79874,-1.54002
LS1 1JT,53.79786,-1.54755
LS1 1JW,53.79617,-1.55254
LS1 1JY,53.79788,-1.55058
LS1 1LA,53.79632,-1.56413
LS1 1LB,53.79617,-1.55254
LS1 1LD,53.79631,-1.56410
LS1 1LE,53.79631,-1.56410
LS1 1LF,53.79785,-1.54299
LS1 1LG,53.79252,-1.55975
LS1 1LJ,53.79606,-1.54605
LS1 1LL,53.79631,-1.56410
LS1 1LN,53.79968,-1.55208
LS1 1LP,53.79156,-1.54458
LS1 1LQ,53.79617,-1.55254
LS1 1LS,53.78886,-1.54309
LS1 1LT,53.79251,-1.55671
LS1 1LU,53.79334,-1.54000
LS1 1LW,53.79631,-1.56410
LS1 1LX,53.79632,-1.56413
LS1 1LZ,53.79697,-1.54907
LS1 1NB,53.79709,-1.55631
LS1 1NF,53.79617,-1.55254
LS1 1NN,53.79966,-1.54753
LS1 1NP,53.79632,-1.56413
LS1 1NQ,53.79875,-1.54450
LS1 1NS,53.80405,-1.54036
LS1 1NU,53.79160,-1.55520
LS1 1NX,53.79631,-1.56410
LS1 1NY,53.80057,-1.54904
LS1 1NZ,53.79631,-1.56410
LS1 1PA,53.79617,-1.55254
LS1 1PB,53.79744,-1.54079
LS1 1PD,53.79632,-1.56413
