Postcode,lat,long
TD1 1AA,55.61746,-2.80901
TD1 1AB,55.61756,-2.81217
TD1 1AD,55.61791,-2.81710
TD1 1AZ,55.61746,-2.80901
TD1 1BA,55.61683,-2.80838
TD1 1BB,55.61659,-2.80791
TD1 1BD,55.61606,-2.80663
TD1 1BE,55.61732,-2.80892
TD1 1BG,55.61608,-2.80744
TD1 1BH,55.61683,-2.80701
TD1 1BJ,55.61696,-2.80803
TD1 1BL,55.61601,-2.80599
TD1 1BN,55.61634,-2.80663
TD1 1BP,55.61846,-2.80806
TD1 1BQ,55.61723,-2.80865
TD1 1BS,55.61869,-2.80941
TD1 1BT,55.61859,-2.80916
TD1 1BU,55.61827,-2.80826
TD1 1BW,55.61794,-2.80665
TD1 1BX,55.61800,-2.80792
TD1 1BY,55.61776,-2.80668
TD1 1BZ,55.61733,-2.80843
TD1 1DB,55.61648,-2.80695
TD1 1DD,55.62051,-2.81338
TD1 1DE,55.61738,-2.81231
TD1 1DH,55.61428,-2.81172
TD1 1DL,55.61611,-2.80706
TD1 1DN,55.61592,-2.80745
TD1 1DP,55.61613,-2.80760
TD1 1DQ,55.61486,-2.81364
TD1 1DR,55.61621,-2.80771
TD1 1DS,55.61613,-2.80760
TD1 1DT,55.61465,-2.81038
TD1 1DU,55.61543,-2.81200
TD1 1DW,55.61562,-2.81206
TD1 1DX,55.61572,-2.81199
TD1 1DY,55.61599,-2.81161
TD1 1DZ,55.61598,-2.81110
TD1 1EA,55.61486,-2.80997
TD1 1EB,55.61567,-2.81022
TD1 1ED,55.61524,-2.81063
TD1 1EL,55.61670,-2.80966
TD1 1EN,55.61622,-2.80854
TD1 1EP,55.61534,-2.80714
TD1 1ER,55.61570,-2.80754
TD1 1ES,55.61539,-2.80857
TD1 1ET,55.61552,-2.80879
TD1 1EU,55.61526,-2.80886
TD1 1EW,55.61614,-2.80830
TD1 1EX,55.61513,-2.80870
TD1 1EY,55.61652,-2.81048
TD1 1EZ,55.61619,-2.81117
TD1 1HA,55.61707,-2.81284
TD1 1HB,55.61721,-2.81402
TD1 1HD,55.61677,-2.81356
TD1 1HE,55.61755,-2.81472
