Postcode,lat,long
EX1 1AA,50.72372,-3.52760
EX1 1AB,50.72150,-3.52792
EX1 1AD,50.72299,-3.52855
EX1 1AE,50.72279,-3.53186
EX1 1AF,50.72051,-3.52798
EX1 1AG,50.72299,-3.52855
EX1 1AH,50.72372,-3.52760
EX1 1AJ,50.72309,-3.52898
EX1 1AL,50.72008,-3.53160
EX1 1AN,50.72035,-3.53146
EX1 1AP,50.72126,-3.52721
EX1 1AQ,50.72299,-3.52855
EX1 1AR,50.72123,-3.52694
EX1 1AS,50.72216,-3.52595
EX1 1AT,50.72068,-3.53441
EX1 1AU,50.72175,-3.52567
EX1 1AW,50.72188,-3.52618
EX1 1AY,50.72299,-3.52855
EX1 1BA,50.71990,-3.53517
EX1 1BB,50.71977,-3.53433
EX1 1BD,50.72012,-3.53467
EX1 1BE,50.72023,-3.53410
EX1 1BG,50.72073,-3.53457
EX1 1BH,50.72048,-3.53360
EX1 1BJ,50.72038,-3.53394
EX1 1BL,50.72085,-3.53401
EX1 1BN,50.72072,-3.53385
EX1 1BP,50.72069,-3.53168
EX1 1BQ,50.72043,-3.53347
EX1 1BR,50.71971,-3.53583
EX1 1BS,50.72140,-3.53236
EX1 1BT,50.72372,-3.52760
EX1 1BU,50.72168,-3.53245
EX1 1BW,50.72123,-3.53202
EX1 1BX,50.72632,-3.52224
EX1 1BY,50.72113,-3.53274
EX1 1BZ,50.72157,-3.53174
EX1 1DA,50.72134,-3.53210
EX1 1DB,50.72075,-3.53116
EX1 1DD,50.71934,-3.53268
EX1 1DE,50.71939,-3.53230
EX1 1DF,50.72000,-3.53374
EX1 1DG,50.71999,-3.53302
EX1 1DH,50.72623,-3.52220
EX1 1DJ,50.72071,-3.53303
EX1 1DL,50.72126,-3.53279
EX1 1DN,50.72086,-3.53227
EX1 1DP,50.72051,-3.53264
EX1 1DQ,50.72035,-3.53290
EX1 1DR,50.72014,-3.53241
EX1 1DS,50.72032,-3.53205
EX1 1DT,50.72126,-3.53317
EX1 1DU,50.71990,-3.53355
EX1 1DW,50.72077,-3.53137
EX1 1DX,50.71939,-3.53191
EX1 1DY,50.72390,-3.52969
EX1 1DZ,50.72222,-3.53187
EX1 1EA,50.72203,-3.53277
EX1 1EB,50.72119,-3.53068
EX1 1ED,50.72072,-3.53007
EX1 1EE,50.72032,-3.53020
EX1 1EF,50.72060,-3.53063
EX1 1EG,50.72092,-3.53085
EX1 1EH,50.72207,-3.52994
EX1 1EJ,50.72254,-3.52573
EX1 1EL,50.72113,-3.53274
EX1 1EN,50.72197,-3.53228
EX1 1EP,50.72113,-3.53274
EX1 1EQ,50.72148,-3.53164
EX1 1ER,50.72208,-3.53233
EX1 1ES,50.72010,-3.53049
EX1 1ET,50.71935,-3.53127
EX1 1EU,50.72360,-3.52972
EX1 1EW,50.72306,-3.52908
EX1 1EX,50.72352,-3.53017
EX1 1EY,50.72356,-3.53051
EX1 1EZ,50.72298,-3.52915
