Postcode,lat,long
SO1 0AA,50.89907,-1.40407
SO1 0AB,50.89940,-1.40459
SO1 0AD,50.89981,-1.40541
SO1 0AE,50.89997,-1.40605
SO1 0AF,50.90062,-1.40620
SO1 0AG,50.89910,-1.40609
SO1 0AH,50.89891,-1.40578
SO1 0AJ,50.89839,-1.40588
SO1 0AL,50.89827,-1.40627
SO1 0AN,50.89767,-1.40648
SO1 0AP,50.89791,-1.40640
SO1 0AQ,50.89542,-1.40504
SO1 0AR,50.89691,-1.40509
SO1 0AS,50.89838,-1.40669
SO1 0AT,50.89826,-1.40546
SO1 0AU,50.89854,-1.40467
SO1 0AW,50.89912,-1.40518
SO1 0AX,50.89871,-1.40545
SO1 0AY,50.89872,-1.40648
SO1 0AZ,50.89904,-1.40694
SO1 0BA,50.90111,-1.40692
SO1 0BB,50.90042,-1.40519
SO1 0BE,50.90002,-1.40552
SO1 0BG,50.89966,-1.40554
SO1 0BH,50.90099,-1.40591
SO1 0BJ,50.90014,-1.40568
SO1 0BL,50.90099,-1.40606
SO1 0BN,50.90135,-1.40570
SO1 0BP,50.90069,-1.40529
SO1 0BQ,50.90069,-1.40529
SO1 0BR,50.89984,-1.40406
SO1 0BS,50.90007,-1.40407
SO1 0BT,50.90097,-1.40432
SO1 0BU,50.90155,-1.40555
SO1 0BW,50.90085,-1.40452
SO1 0BX,50.90197,-1.40510
SO1 0BY,50.90206,-1.40473
SO1 0BZ,50.90148,-1.40607
SO1 0DA,50.90297,-1.40509
SO1 0DB,50.90467,-1.40681
SO1 0DD,50.90176,-1.40594
SO1 0DE,50.90940,-1.42672
SO1 0DF,50.90118,-1.40353
SO1 0DG,50.90954,-1.42702
SO1 0DH,50.90211,-1.40366
SO1 0DJ,50.90262,-1.40358
SO1 0DL,50.90292,-1.40374
SO1 0DN,50.90235,-1.40408
SO1 0DP,50.90131,-1.40342
SO1 0DQ,50.90335,-1.40370
SO1 0DR,50.90379,-1.40368
SO1 0DS,50.90468,-1.40410
SO1 0DT,50.90566,-1.40421
SO1 0DU,50.90757,-1.40423
SO1 0DW,50.90898,-1.40440
SO1 0DX,50.90352,-1.40489
SO1 0DY,50.90346,-1.40556
SO1 0DZ,50.90454,-1.40475
SO1 0EA,50.90906,-1.40505
SO1 0EB,50.90468,-1.40543
SO1 0ED,50.90415,-1.40548
SO1 0EE,50.90108,-1.40603
SO1 0EG,50.90439,-1.40633
SO1 0EH,50.90506,-1.40689
SO1 0EJ,50.90666,-1.40761
SO1 0EL,50.90505,-1.40547
SO1 0EN,50.90474,-1.40600
SO1 0EQ,50.90056,-1.40553
SO1 0ES,50.90687,-1.40829
SO1 0EU,50.90651,-1.41265
SO1 0FB,50.90534,-1.40574
SO1 0FE,50.90520,-1.40482
