Postcode,lat,long
DL1 1AA,54.52209,-1.55075
DL1 1AB,54.52658,-1.55326
DL1 1AD,54.52316,-1.55192
DL1 1AG,54.52293,-1.53765
DL1 1AN,54.52658,-1.55326
DL1 1AQ,54.52209,-1.55075
DL1 1AR,54.52823,-1.51376
DL1 1AS,54.52824,-1.51687
DL1 1AT,54.53032,-1.52649
DL1 1AU,54.52812,-1.53762
DL1 1AW,54.52695,-1.53865
DL1 1AX,54.52839,-1.51333
DL1 1AY,54.52840,-1.51334
DL1 1AZ,54.53153,-1.53974
DL1 1BA,54.52266,-1.52690
DL1 1BB,54.52216,-1.52722
DL1 1BD,54.52219,-1.52277
DL1 1BE,54.52180,-1.51936
DL1 1BG,54.52199,-1.51945
DL1 1BH,54.52228,-1.51955
DL1 1BJ,54.52282,-1.52040
DL1 1BL,54.52366,-1.52030
DL1 1BN,54.52292,-1.51914
DL1 1BP,54.52303,-1.51948
DL1 1BQ,54.52329,-1.52105
DL1 1BW,54.52323,-1.51895
DL1 1DA,54.52564,-1.52028
DL1 1DB,54.52576,-1.52068
DL1 1DD,54.52441,-1.52130
DL1 1DE,54.52590,-1.52203
DL1 1DF,54.52499,-1.52245
DL1 1DG,54.52377,-1.52287
DL1 1DH,54.52539,-1.52414
DL1 1DJ,54.52414,-1.52332
DL1 1DL,54.52402,-1.52487
DL1 1DN,54.52277,-1.52299
DL1 1DP,54.52337,-1.52465
DL1 1DQ,54.52492,-1.52377
DL1 1DR,54.53012,-1.54170
DL1 1DS,54.52812,-1.55233
DL1 1DT,54.52467,-1.53838
DL1 1DU,54.52525,-1.53887
DL1 1DW,54.52325,-1.52261
DL1 1DX,54.52482,-1.53872
DL1 1DY,54.52494,-1.54040
DL1 1DZ,54.52331,-1.54211
DL1 1EA,54.52336,-1.54105
DL1 1EB,54.52348,-1.53946
DL1 1ED,54.52351,-1.53610
DL1 1EE,54.52359,-1.53278
DL1 1EF,54.52319,-1.52965
DL1 1EG,54.52407,-1.52844
DL1 1EH,54.52411,-1.52693
DL1 1EJ,54.52695,-1.52634
DL1 1EL,54.52661,-1.52297
DL1 1EN,54.52586,-1.52904
DL1 1EP,54.52421,-1.52992
DL1 1EQ,54.52408,-1.52648
DL1 1ER,54.52504,-1.53050
DL1 1ES,54.52479,-1.53149
DL1 1ET,54.52580,-1.53254
DL1 1EU,54.52447,-1.53339
DL1 1EW,54.52518,-1.52874
DL1 1EX,54.52417,-1.53330
DL1 1EY,54.52376,-1.53661
DL1 1EZ,54.52412,-1.53660
DL1 1FA,54.54707,-1.73871
DL1 1FD,54.54707,-1.73871
DL1 1FE,54.54707,-1.73871
DL1 1FF,54.52627,-1.53174
DL1 1FG,54.52210,-1.55076
DL1 1FH,54.52624,-1.53048
DL1 1FJ,54.52623,-1.53048
DL1 1FL,54.54114,-1.55482
DL1 1FQ,54.54707,-1.73871
DL1 1FR,54.52498,-1.53280
DL1 1FS,54.52514,-1.53382
DL1 1GA,54.52498,-1.54770
DL1 1GB,54.52638,-1.54986
DL1 1GD,54.52668,-1.53334
DL1 1GE,54.52865,-1.51683
DL1 1GF,54.52582,-1.54417
DL1 1GG,54.52209,-1.55075
DL1 1GH,54.52402,-1.54419
DL1 1GJ,54.52402,-1.54419
DL1 1GL,54.52357,-1.54460
DL1 1GN,54.52402,-1.54419
DL1 1GP,54.52351,-1.54381
DL1 1GR,54.52535,-1.53510
DL1 1GS,54.52478,-1.53532
DL1 1GT,54.52619,-1.53706
DL1 1GU,54.53034,-1.55030
DL1 1GW,54.52414,-1.54397
DL1 1GX,54.52808,-1.54051
DL1 1GY,54.52880,-1.54965
DL1 1GZ,54.52764,-1.55033
DL1 1HA,54.52460,-1.54001
DL1 1HB,54.52456,-1.53909
DL1 1HD,54.53346,-1.55095
DL1 1HE,54.52437,-1.53905
DL1 1HF,54.52391,-1.53909
DL1 1HG,54.52625,-1.53897
DL1 1HH,54.52342,-1.54355
DL1 1HJ,54.52467,-1.54278
DL1 1HL,54.52429,-1.54324
DL1 1HN,54.52376,-1.54103
DL1 1HP,54.52909,-1.53860
DL1 1HQ,54.52920,-1.53955
DL1 1HR,54.52372,-1.54219
DL1 1HS,54.52401,-1.54009
DL1 1HT,54.52404,-1.54196
DL1 1HU,54.52338,-1.54160
DL1 1HW,54.52430,-1.54143
DL1 1HX,54.52537,-1.53691
DL1 1HY,54.52340,-1.54054
DL1 1HZ,54.52551,-1.53623
DL1 1JA,54.52480,-1.53626
DL1 1JB,54.52763,-1.53696
DL1 1JD,54.52354,-1.54427
DL1 1JE,54.52486,-1.53757
DL1 1JF,54.52867,-1.53595
DL1 1JG,54.52996,-1.53564
DL1 1JH,54.53124,-1.53699
DL1 1JJ,54.52996,-1.53731
DL1 1JL,54.53125,-1.53838
DL1 1JN,54.53112,-1.53960
DL1 1JP,54.53149,-1.54116
DL1 1JQ,54.53041,-1.53655
DL1 1JR,54.52983,-1.54491
DL1 1JS,54.53034,-1.54401
DL1 1JT,54.53104,-1.54454
DL1 1JU,54.53049,-1.54525
DL1 1JW,54.52786,-1.54334
DL1 1JX,54.53018,-1.54539
DL1 1JY,54.52992,-1.54599
DL1 1JZ,54.53060,-1.54628
DL1 1LA,54.53145,-1.54649
DL1 1LB,54.53122,-1.54585
DL1 1LD,54.52685,-1.53438
DL1 1LE,54.53226,-1.54868
DL1 1LF,54.53194,-1.54943
DL1 1LG,54.53333,-1.55195
DL1 1LH,54.52687,-1.53614
DL1 1LJ,54.52639,-1.53574
DL1 1LL,54.52914,-1.53396
DL1 1LN,54.52610,-1.53544
DL1 1LP,54.52904,-1.51964
DL1 1LQ,54.53040,-1.53880
DL1 1LR,54.52851,-1.53795
DL1 1LS,54.52565,-1.55381
DL1 1LT,54.52542,-1.55358
DL1 1LU,54.52678,-1.55310
DL1 1LW,54.53214,-1.55183
DL1 1LX,54.52684,-1.55307
DL1 1LY,54.52864,-1.52037
DL1 1LZ,54.52644,-1.55261
DL1 1NA,54.52907,-1.51874
DL1 1NB,54.52644,-1.55261
DL1 1ND,54.52608,-1.55251
DL1 1NE,54.52586,-1.55344
DL1 1NF,54.52210,-1.55076
DL1 1NG,54.52561,-1.55410
DL1 1NH,54.52577,-1.55455
DL1 1NJ,54.52496,-1.55499
DL1 1NL,54.52577,-1.55437
DL1 1NN,54.52568,-1.53625
DL1 1NP,54.52587,-1.55464
DL1 1NQ,54.53033,-1.52021
DL1 1NR,54.52635,-1.55435
DL1 1NS,54.52580,-1.55393
DL1 1NT,54.52560,-1.55477
DL1 1NU,54.52508,-1.55410
DL1 1NW,54.52586,-1.55418
DL1 1NX,54.52508,-1.55442
DL1 1NY,54.53059,-1.51903
DL1 1NZ,54.53157,-1.51868
DL1 1PA,54.52209,-1.55075
DL1 1PB,54.52505,-1.55184
DL1 1PD,54.52479,-1.55297
DL1 1PE,54.52476,-1.55412
DL1 1PF,54.52674,-1.53532
DL1 1PG,54.53136,-1.54956
DL1 1PH,54.52735,-1.53649
DL1 1PJ,54.52724,-1.53505
DL1 1PL,54.52769,-1.56424
DL1 1PN,54.52672,-1.55274
DL1 1PP,54.52670,-1.55398
DL1 1PQ,54.53025,-1.51843
DL1 1PR,54.52721,-1.55350
DL1 1PS,54.52765,-1.55342
DL1 1PT,54.52830,-1.55084
DL1 1PU,54.53034,-1.54399
DL1 1PW,54.52586,-1.55344
DL1 1PX,54.52765,-1.55188
DL1 1PY,54.52938,-1.54959
DL1 1PZ,54.52764,-1.55033
DL1 1QA,54.53021,-1.51789
DL1 1QB,54.52937,-1.54962
DL1 1QD,54.52764,-1.55033
DL1 1QE,54.52810,-1.55029
DL1 1QF,54.53026,-1.55013
DL1 1QG,54.52961,-1.55017
DL1 1QH,54.52969,-1.54926
DL1 1QJ,54.53166,-1.54257
DL1 1QL,54.52981,-1.55069
DL1 1QN,54.52882,-1.55090
DL1 1QP,54.52903,-1.55180
DL1 1QQ,54.52979,-1.54847
DL1 1QR,54.52765,-1.55342
DL1 1QS,54.52870,-1.55287
DL1 1QT,54.52891,-1.55268
DL1 1QU,54.52991,-1.55239
DL1 1QW,54.53220,-1.54058
DL1 1QX,54.52971,-1.55244
DL1 1QY,54.53022,-1.55237
DL1 1QZ,54.53065,-1.55217
DL1 1RA,54.53083,-1.55234
DL1 1RB,54.53098,-1.55219
DL1 1RD,54.53158,-1.55182
DL1 1RE,54.52209,-1.55075
DL1 1RF,54.53220,-1.55207
DL1 1RG,54.52945,-1.55186
DL1 1RH,54.52756,-1.55293
DL1 1RJ,54.53039,-1.54794
DL1 1RL,54.52876,-1.55285
DL1 1RN,54.52674,-1.55368
DL1 1RP,54.52546,-1.54981
DL1 1RQ,54.53094,-1.55145
DL1 1RR,54.52493,-1.54992
DL1 1RS,54.52429,-1.54885
DL1 1RT,54.52762,-1.51722
DL1 1RU,54.52400,-1.54984
DL1 1RW,54.52840,-1.51334
DL1 1RX,54.52415,-1.54812
DL1 1RY,54.52487,-1.54675
DL1 1RZ,54.52425,-1.54752
DL1 1SA,54.52446,-1.54792
DL1 1SB,54.52646,-1.54798
DL1 1SD,54.52527,-1.54760
DL1 1SE,54.53017,-1.55117
DL1 1SF,54.52451,-1.54724
DL1 1SG,54.52569,-1.54793
DL1 1SH,54.52528,-1.54871
DL1 1SJ,54.52519,-1.54662
DL1 1SL,54.52548,-1.54706
DL1 1SN,54.52583,-1.54726
DL1 1SP,54.52625,-1.54804
